"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8025 GUNDRUM, ANNE   ","469","256","256-01-HA069-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","50","100904","No  ","04/11/2013","60","0","02/10/2013","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","256","256-01-HA070-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","50","100904","No  ","04/11/2013","60","0","02/10/2013","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","256","256-01-HA070-L50","CERTIFICATES, CONSTR","            -L50","1","1","0","1","50","100904","No  ","04/11/2013","60","0","02/10/2013","LO ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00004-S01","ELBOW, 90 DEG, 12"", ","            -S00","1","1","0","1","54","182","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00005-S00","ELBOW, 90 DEG, 8"", S","            -S00","2","2","0","2","54","182","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00005-S01","ELBOW, 90 DEG, 8"", S","            -S00","2","2","0","2","54","182","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00009-S00","PIPE, 12"" IPS, SCH 1","            -S00","3.5","3.5","0","3.5","50","182","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","3.5","0","3.5"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00009-S01","PIPE, 12"" IPS, SCH 1","            -S00","3.5","3.5","0","3.5","50","182","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","3.5","0","3.5"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00011-S00","REDUCER, 12"" X 8"" CO","            -S00","1","1","0","1","54","182","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00028-S00","PIPE 8"" IPS, SCH 10S","            -S00","2","2","0","2","50","182","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00028-S01","PIPE 8"" IPS, SCH 10S","            -S00","2","2","0","2","50","182","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00070-S00","ELBOW, 45 DEG, 12"" L","            -S00","2","2","0","2","54","182","No  ","03/25/2013","123","0","11/22/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00547-S00","TUBE, SQUARE, 3"" X 3","            -S00","6.3","6.3","0","6.3","0","        ","No  ","03/25/2013","123","0","11/22/2012","EA ","0","0","0","6.3","0","6.3"
"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00547-S00","TUBE, SQUARE, 3"" X 3","            -S00","6.3","6.3","0","6.3","0","        ","No  ","03/25/2013","123","0","11/22/2012","EA ","0","0","0","6.3","0","6.3"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-00561-S00","CLAMP, PIPE, 13-1/4""","            -S00","2","2","0","2","0","100876","No  ","03/25/2013","123","0","11/22/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22001-S00","ASSEMBLY, BELLOWS, 6","            -S00","3","3","0","3","50","57497","No  ","01/15/2013","123","0","09/14/2012","EA ","0","0","0","3","0","3"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22003-S00","PIPE, 6"" IPS, SCH 10","            -S00","2","2","0","2","50","57497","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22003-S01","PIPE, 6"" IPS, SCH 10","            -S00","1","1","0","1","50","57497","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22006-S00","ASSEMBLY, BELLOWS, 6","            -S00","1","1","0","1","50","57497","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22504-S00","PIPE, 3"" IPS, STL, P","500814190905-001","3","3","0","3","50","        ","No  ","01/04/2013","49","0","11/16/2012","LF ","0","0","0","3","0","3"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22504-S01","PIPE, 3"" IPS, STL, P","500814190905-001","3","3","0","3","50","        ","No  ","01/04/2013","49","0","11/16/2012","LF ","0","0","0","3","0","3"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22505-S00","TUBING, MECHANICAL, ","501214610005-001","0.7","0.7","0","0.7","50","        ","No  ","01/04/2013","49","0","11/16/2012","LF ","0","0","0","0.7","0","0.7"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22509-S00","TEE, WT 155 X 10.5, ","111201041813-001","4","4","0","4","11","        ","No  ","01/04/2013","240","0","05/09/2012","LF ","0","0","0","4","0","4"
"  8025 GUNDRUM, ANNE   ","469","259","259-05-22510-S00","PIPE, 4""IPS, SCH 80,","500814190705-001","1","1","0","1","50","        ","No  ","01/04/2013","49","0","11/16/2012","LF ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","259","259-07-00061-S00","NIPPLE, TOE, STAINLE","            -S00","2","2","0","2","0","        ","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-07-00061-S01","NIPPLE, TOE, STAINLE","            -S00","1","1","0","1","0","        ","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","259","259-07-00062-S00","CAP, 1/2"" IPS,3000# ","            -S00","2","2","0","2","0","104124","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","259","259-07-00062-S01","CAP, 1/2"" IPS,3000# ","            -S00","1","1","0","1","0","        ","No  ","02/07/2013","123","0","10/07/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-00011-S00","SQUARE TUBING,2x 2x ","            -S00","1","1","1","0","50","107033","No  ","01/04/2013","123","0","09/03/2012","EA ","0","-1","0","1","1","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P0008-S00","TUBE, CU/NI,90-10,1-","            -S00","8","8","0","8","50","104261","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","8","0","8"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P0014-S00","TUBE,CPR NKL,90-10,5","            -S00","9","9","0","9","50","104261","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","9","0","9"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P0037-S00","TUBE,CPR,3/4"",NOM .8","            -S00","1","1","0","1","50","104261","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P0166-S00","PIPE, STL, 4"", PL, S","            -S00","1","1","0","1","0","104261","No  ","03/25/2013","123","0","11/22/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P9028-S00","TUBE, 1-1/2"", NOM, T","            -S00","1.5","1.5","0","1.5","50","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1.5","0","1.5"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P9029-S00","TUBE, 2"", NOM, TYPE ","            -S00","3","3","0","3","50","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","3","0","3"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P9121-S00","PIPE, STN STL, 1-1/4","            -S00","2","2","0","2","50","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P9123-S00","PIPE, STN STL, 2-1/2","            -S00","8","8","0","8","50","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","8","0","8"
"  8025 GUNDRUM, ANNE   ","469","505","505-01-P9124-S00","PIPE, STN STL, 3"" IP","            -S00","8","8","0","8","50","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","8","0","8"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-B0138-S00","SOCKOLET, 5"" IPS RUN","            -S00","1","1","0","1","55","104261","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-B0213-S00","SOCKOLET, 5"" IPS RUN","            -S00","1","1","0","1","55","104261","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-L0299-S00","ELL 90,L.R.,5 IPS,CP","            -S00","5","5","0","5","55","100479","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","5","0","5"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-L0337-S00","ELB, 90 DEG., 1-1/2""","            -S00","2","2","0","2","55","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-L0421-S00","ELBOW, 90 DEG., 2-1/","            -S00","2","2","0","2","54","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-L0422-S00","ELBOW, 90 DEG, 3"" IP","            -S00","5","5","0","5","54","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","5","0","5"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-L0434-S00","ELBOW, 45 DEG., 2-1/","            -S00","2","2","0","2","54","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-L0435-S00","ELBOW, 45 DEG., 3"" I","            -S00","2","2","0","2","54","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-M9218-S00","NIPPLE, 1-1/2"" IPS, ","            -S00","5","5","0","5","0","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","5","0","5"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-R9142-S00","REDUCER, CONCENTRIC,","            -S00","1","1","0","1","54","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-R9143-S00","REDUCER, CONC, 8 X 4","            -S00","1","1","0","1","54","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-U0043-S00","UNION,SLDR,1-1/2""NOM","            -S00","1","1","0","1","55","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-U0044-S00","UNION,SLDR,2""NOM CU ","            -S00","3","3","0","3","55","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","3","0","3"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-U9087-S00","UNION, 1-1/4"", SW, S","            -S00","1","1","0","1","54","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","505","505-03-Y9005-S00","Y BRANCH, 2""NOM, 45 ","            -S00","1","1","0","1","55","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","528","528-03-M9028-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","54","        ","No  ","03/11/2013","60","0","01/10/2013","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","528","528-03-M9031-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","54","        ","No  ","10/12/2012","60","0","08/13/2012","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","528","528-03-M9051-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","54","        ","No  ","05/21/2013","60","0","03/22/2013","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","469","533","533-03-HA004-S00","ASSEMBLY, FLEXIBLE H","            -S00","1","1","0","1","50","107033","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","202","    202-01-00019","CABLE, STRAIGHT THRO","301P02110903-001","12","12","8","4","30","1","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","12","8","4"
"  8028 BOSTWICK, JORDAN","469","202","    202-01-00056","SENSOR, LEVEL, 3195M","384000000096-001","4","4","4","0","38","105242","No  ","12/03/2013","123","0","08/02/2013","EA ","0","-1","0","4","4","1"
"  8028 BOSTWICK, JORDAN","469","304","    304-00-00292","CABLE, COAXIAL, IW-2","304101070600-001","1084","1084","464","620","30","5884","No  ","01/04/2013","120","0","09/06/2012","LF ","367","0","0","1084","464","253"
"  8028 BOSTWICK, JORDAN","469","304","    304-00-00325","CABLE, ELECTRIC, LS2","304914200101-002","3966","3966","225","3741","30","5884","No  ","01/04/2013","120","0","09/06/2012","LF ","0","1","0","3966","225","3740"
"  8028 BOSTWICK, JORDAN","469","320","    320-01-00004","BOX, OUTLET, STK NO.","361006030362-001","0","0","0","0","36","1","No  ","01/04/2013","60","0","11/05/2012","EA ","0","-1","1","0","0","1"
"  8028 BOSTWICK, JORDAN","469","320","    320-01-00415","BOX, DBL GANG, W/MOU","360102080907-002","50","50","0","50","36","62521","No  ","01/04/2013","56","0","11/09/2012","EA ","0","0","0","50","0","50"
"  8028 BOSTWICK, JORDAN","469","320","    320-01-00420","COVER, WEATHERPROOF,","360006031212-001","1","1","0","1","36","        ","No  ","01/07/2014","56","0","11/12/2013","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00010","MCT, STEEL, 8 X 2   ","320102020000-012","13","13","12","1","32","102160","No  ","01/21/2013","56","0","11/26/2012","EA ","0","0","0","13","12","1"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00011","MCT, STEEL, 8X3     ","320102020000-013","32","32","22","10","32","102160","No  ","10/12/2012","35","0","09/07/2012","EA ","0","0","0","32","22","10"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00074","PAD,TAPPED ALUMINUM ","712407010000-003","700","700","20","680","71","62521","No  ","01/04/2013","56","0","11/09/2012","EA ","500","0","0","700","20","180"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00092","SWAGE STUFFING TUBE,","320902030000-005","10","10","0","10","32","62521","No  ","01/04/2013","56","0","11/09/2012","EA ","0","0","0","10","0","10"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00095","SWAGE STUFFING TUBE,","320902030000-008","10","10","8","2","32","62521","No  ","01/04/2013","56","0","11/09/2012","EA ","0","0","0","10","8","2"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00098","SWAGE STUFFING TUBE,","320902030000-011","6","6","3","3","32","62521","No  ","01/04/2013","56","0","11/09/2012","EA ","0","0","0","6","3","3"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00591","ADAPTER, STUFFING TU","320703000500-001","3","3","1","2","32","62521","No  ","11/05/2013","35","0","10/01/2013","EA ","0","0","0","3","1","2"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00596","NUT, LOCKING, EMI/RF","                ","100","100","0","100","71","100317","No  ","01/04/2013","14","0","12/21/2012","EA ","300","-300","0","100","0","100"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00718","PAD, TAPPED STL, 3/8","712402480000-004","400","400","200","200","71","1","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","400","200","200"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00719","PAD, TAPPED STL, 3/8","712402480000-005","150","150","100","50","71","1","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","150","100","50"
"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00719","PAD, TAPPED STL, 3/8","712402480000-005","150","150","100","50","71","1","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","150","100","50"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00720","PAD, TAPPED STL, 3/8","712402480000-006","150","150","100","50","71","1","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","150","100","50"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00738","PAD, TAPPED, ALUM, 3","712407000000-001","50","50","0","50","71","1","No  ","01/04/2013","112","0","09/14/2012","EA ","0","0","0","50","0","50"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00739","PAD, TAPPED, ALUM, 3","712407000000-002","50","50","0","50","71","1","No  ","01/04/2013","112","0","09/14/2012","EA ","0","0","0","50","0","50"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00740","PAD, TAPPED, ALUM, 3","712407000000-003","50","50","0","50","71","1","No  ","01/04/2013","112","0","09/14/2012","EA ","0","0","0","50","0","50"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00787","NIPPLE, GALV. STL, 2","320305001617-001","4","4","4","0","32","101628","No  ","01/04/2013","48","0","11/17/2012","EA ","9","0","10","4","4","-9"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00804","CONDUIT, RIGID, 3"" G","320305002019-001","14","14","11","3","32","101628","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","14","11","3"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00816","SWAGETUBE, SIZE A, S","320902040000-001","2","2","0","2","32","62521","No  ","10/21/2013","42","0","09/09/2013","EA ","0","0","0","2","0","2"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00817","SWAGETUBE, SIZE C, S","320902040000-002","1","1","0","1","32","62521","No  ","10/21/2013","42","0","09/09/2013","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00851","ADAPTER, REDC, SIZE ","559011-000000001","6","6","3","3","55","62521","No  ","01/04/2013","35","0","11/30/2012","EA ","0","0","0","6","3","3"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00856","SCREW, NO.10-24 X 3/","711930390000-001","150","150","0","150","71","62521","No  ","01/08/2013","14","0","12/25/2012","EA ","0","0","0","150","0","150"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00886","BOOT, SIZE 15/32-32 ","322300000000-001","1","1","0","1","32","        ","No  ","03/11/2013","42","0","01/28/2013","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","321","    321-02-00887","LUG, 5/16"" DIA HOLE,","310832220000-001","8","8","0","8","31","        ","No  ","10/22/2013","42","0","09/10/2013","EA ","0","0","0","8","0","8"
"  8028 BOSTWICK, JORDAN","469","324","    324-12-01000","CIRCUIT BREAKER, ALB","390200040006-001","2","2","0","2","  ARCH","70045","No  ","01/04/2013","60","0","11/05/2012","EA ","0","0","0","2","0","2"
"  8028 BOSTWICK, JORDAN","469","324","    324-12-01005","CIRCUIT BREAKER, ALB","390200040015-001","2","2","0","2","39","70045","No  ","08/05/2013","123","0","04/04/2013","EA ","0","0","0","2","0","2"
"  8028 BOSTWICK, JORDAN","469","324","    324-12-01008","CIRCUIT BREAKER, ALB","390200040017-001","2","2","0","2","39","5884","No  ","08/13/2013","48","0","06/26/2013","EA ","0","0","0","2","0","2"
"  8028 BOSTWICK, JORDAN","469","324","    324-12-01040","YOKE HANDLE (2 POLE)","392800040000-001","9","9","0","9","39","70045","No  ","01/04/2013","123","0","09/03/2012","EA ","2","0","0","9","0","7"
"  8028 BOSTWICK, JORDAN","469","324","    324-20-00007","DRS SWBD UPGRADE, AD","SRV526-032200008","1","1","0","1","  SRVC","104359","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","324","    324-20-00015","DRS STOP PAPERWORK &","SRV526-032200018","1","1","0","1","  SRVC","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","324","    324-20-00016","DRS, DRAFT INSTALLAT","SRV526-032200019","1","1","0","1","  SRVC","        ","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","330","    330-01-00014","OVHD LT FIXT, SYM 33","330306280202-001","13","13","10","3","33","103123","No  ","01/04/2013","40","0","11/25/2012","EA ","0","0","0","13","10","3"
"  8028 BOSTWICK, JORDAN","469","330","    330-01-00019","SWITCH, TOGGLE, DPST","350201020106-001","69","69","63","6","35","14571","No  ","01/04/2013","40","0","11/25/2012","EA ","0","0","0","69","63","6"
"  8028 BOSTWICK, JORDAN","469","330","    330-01-00031","NEALS LIGHT, 60W, FL","330306390202-001","8","8","6","2","33","103123","No  ","01/04/2013","40","0","11/25/2012","EA ","0","0","0","8","6","2"
"  8028 BOSTWICK, JORDAN","469","330","    330-01-00039","LIGHT, INCANDESCENT,","330306140202-001","8","8","6","2","33","5884","No  ","01/04/2013","40","0","11/25/2012","EA ","0","0","0","8","6","2"
"  8028 BOSTWICK, JORDAN","469","330","    330-01-00051","SWITCH, DPST, 15A-12","350200000001-002","8","8","4","4","35","101628","No  ","01/04/2013","56","0","11/09/2012","EA ","0","0","0","8","4","4"
"  8028 BOSTWICK, JORDAN","469","330","    330-01-00055","NAVY CONNECTION BOX ","360101450108-001","15","15","1","14","36","5884","No  ","09/24/2013","40","0","08/15/2013","EA ","0","0","0","15","1","14"
"  8028 BOSTWICK, JORDAN","469","330","    330-01-00130","COVER, SWITCH, WEATH","361006031212-001","1","1","0","1","36","        ","No  ","01/07/2014","56","0","11/12/2013","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","330","    330-LK-00001","LIGHTING, SUB ASSEMB","330300-000000172","1","1","0","1","33","101404","No  ","01/04/2013","48","0","11/17/2012","LO ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","410","    410-01-00026","IP PHONE ENCLOSURE, ","360303050000-001","2","2","0","2","36","101628","No  ","04/11/2014","56","0","02/14/2014","EA ","0","0","0","2","0","2"
"  8028 BOSTWICK, JORDAN","469","422","    422-01-00026","NAVY CONNECTION BOX,","360101150103-001","2","2","1","1","36","14571","No  ","06/25/2014","40","0","05/16/2014","EA ","0","0","0","2","1","1"
"  8028 BOSTWICK, JORDAN","469","426","    426-01-00102","CONNECTOR, M28840/16","31093141006W-001","6","6","0","6","31","100317","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","6","0","6"
"  8028 BOSTWICK, JORDAN","469","426","    426-01-00104","CONNECTOR, M39012/26","310918120069-001","18","18","0","18","31","100317","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","18","0","18"
"  8028 BOSTWICK, JORDAN","469","426","    426-01-00110","CONNECTOR, COAX, RF,","310900120066-001","1","1","0","1","31","100317","No  ","01/04/2013","123","0","09/03/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","426","    426-01-00115","CONNECTOR, MS3406D24","31093140005V-001","1","1","0","1","31","100317","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","433","    433-01-00014","NAVY CONNECTION BOX,","       36001-010","2","2","2","0","36","14571","No  ","07/29/2013","80","0","05/10/2013","EA ","1","0","2","2","2","-1"
"  8028 BOSTWICK, JORDAN","469","433","    433-01-00028","CONNECTOR, STRAIGHT ","31092038009J-001","1","1","0","1","31","100317","No  ","01/04/2013","48","0","11/17/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","433","    433-01-00030","BACKSHELL, 90 DEG EM","310700000046-001","1","1","0","1","31","100317","No  ","01/04/2013","48","0","11/17/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","433","    433-01-00812","LOUDSPEAKER, LS-387B","400406150003-001","49","49","45","4","40","7955","No  ","01/04/2013","30","0","12/05/2012","EA ","0","0","0","49","45","4"
"  8028 BOSTWICK, JORDAN","469","433","    433-01-00827","ALARM SWITCH,SYM 263","350101230106-002","4","4","3","1","35","5884","No  ","06/03/2013","60","0","04/04/2013","EA ","0","0","0","4","3","1"
"  8028 BOSTWICK, JORDAN","469","434","    434-01-00006","LCD PROJECTOR MOUNT ","371100000023-001","1","1","0","1","37","108045","No  ","09/24/2013","60","0","07/26/2013","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","434","    434-01-00007","LCD PROJECTOR TUNER ","371100000024-001","1","1","0","1","37","108045","No  ","09/24/2013","60","0","07/26/2013","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","434","    434-01-00110","LCD PROJECTOR, VIEWS","371100000000-002","1","1","0","1","37","102611","No  ","09/24/2013","21","0","09/03/2013","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","434","    434-01-00113","PAD, ATTENUATION SIG","38502300002F-001","2","2","0","2","38","        ","No  ","02/25/2014","42","0","01/14/2014","EA ","0","0","0","2","0","2"
"  8028 BOSTWICK, JORDAN","469","434","    434-01-00114","PAD, ATTENUATION SIG","38502300002G-001","4","4","0","4","38","        ","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","4","0","4"
"  8028 BOSTWICK, JORDAN","469","434","    434-01-00119","PAD, ATTENUATION SIG","38502300002M-001","1","1","0","1","38","        ","No  ","01/04/2013","42","0","11/23/2012","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","436","    436-03-00026","NAVY CONNECTION BOX,","360101150103-001","8","8","7","1","36","14571","No  ","01/04/2013","40","0","11/25/2012","EA ","0","0","0","8","7","1"
"  8028 BOSTWICK, JORDAN","469","436","    436-08-00092","NAVY CONNECTION BOX,","360101400110-001","1","1","0","1","36","        ","No  ","10/15/2013","56","0","08/20/2013","EA ","0","0","0","1","0","1"
"  8028 BOSTWICK, JORDAN","469","436","    436-10-00006","RESISTOR, 1/4 WATT, ","38180000002U-001","22","22","0","22","38","        ","No  ","08/26/2013","48","0","07/09/2013","EA ","0","0","0","22","0","22"
"  8028 BOSTWICK, JORDAN","469","437","    437-04-00152","BOX, OUTLET, STK NO.","361006030362-001","0","0","0","0","36","101628","No  ","01/04/2013","40","0","11/25/2012","EA ","0","-7","0","0","0","7"
"  8028 BOSTWICK, JORDAN","469","437","    437-04-S0011","HEATER RELAY BOX, DR","360302011441-002","3","3","0","3","36","        ","No  ","06/03/2013","56","0","04/08/2013","EA ","0","0","0","3","0","3"
