"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8024 JOHNSON, JULIE  ","479","583","583-03-00001-S15","BRACKET, TOW WINCH, ","            -S00","1","1","0","1","0","103470","No  ","02/04/2016","123","0","10/04/2015","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","588","588-01-00003-846","COLLECTOR RAIL TOW A","232800-000000076","1","1","0","1","23","100446","No  ","03/30/2017","112","0","12/08/2016","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","588","588-01-00003-848","CAPSCREW, HEX HD, P/","232800-000000078","1","1","0","1","23","100446","No  ","03/30/2017","30","0","02/28/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","610","610-01-00003-800","BRACKET, PKP (18LB),","760103-000000004","1","1","0","1","76","105433","No  ","12/14/2015","123","0","08/13/2015","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","610","610-01-00007-800","BRACKET,AFFF(2.5 GAL","760103-000000008","8","8","0","8","76","1","No  ","12/14/2015","123","0","08/13/2015","EA ","0","0","0","8","0","8"
"  8024 JOHNSON, JULIE  ","479","711","711-01-00013-8M9","CONNECTION/DISTRIBUT","870200-000000235","1","1","0","1","87","104945","No  ","03/30/2017","123","0","11/27/2016","EA ","0","0","0","1","0","1"
"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8024 JOHNSON, JULIE  ","479","711","711-01-00013-8M9","CONNECTION/DISTRIBUT","870200-000000235","1","1","0","1","87","104945","No  ","03/30/2017","123","0","11/27/2016","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-805","BACKSHELL, 5617760-3","413200-000000117","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-806","CONNECTOR, M39012/16","413200-000000118","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-808","CONNECTOR, D38999/26","413200-000000120","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-809","BACKSHELL, M85049/78","413200-000000121","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-810","JUMPER PLUG 8214884 ","413200-000000122","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-812","BACKSHELL, 5617760-3","413200-000000124","1","1","0","1","41","108268","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-813","BACKSHELL, 2915825-7","413200-000000125","2","2","0","2","41","108268","No  ","01/24/2017","123","0","09/23/2016","EA ","0","0","0","2","0","2"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-815","BACKSHELL, 5617760-2","413200-000000127","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-816","CONNECTOR, MS3476W14","413200-000000128","2","2","0","2","41","        ","No  ","06/19/2017","123","0","02/16/2017","EA ","0","0","0","2","0","2"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-817","BACKSHELL, 5617760-3","413200-000000129","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-819","BACKSHELL, 5617760-2","413200-000000131","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-823","BACKSHELL, 5617760-2","413200-000000135","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-824","BACKSHELL, 5617897-3","413200-000000136","1","1","0","1","41","        ","No  ","06/19/2017","123","0","02/16/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-825","BACKSHELL, 5617897-3","413200-000000137","1","1","0","1","41","        ","No  ","06/19/2017","123","0","02/16/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-826","BACKSHELL, 5617897-2","413200-000000138","1","1","0","1","41","        ","No  ","06/19/2017","123","0","02/16/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-827","BACKSHELL, 5617897-2","413200-000000139","1","1","0","1","41","        ","No  ","06/19/2017","123","0","02/16/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-830","BACKSHELL, 2815825-6","413200-000000142","9","9","0","9","41","        ","No  ","01/24/2017","123","0","09/23/2016","EA ","0","0","0","9","0","9"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-831","CONNECTOR, AS17143-4","413200-000000143","2","2","0","2","41","        ","No  ","01/24/2017","123","0","09/23/2016","EA ","0","0","0","2","0","2"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-832","CONNECTOR TERMINAL,7","413200-000000144","8","8","0","8","41","        ","No  ","06/19/2017","123","0","02/16/2017","EA ","0","0","0","8","0","8"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-833","CONNECTOR           ","413200-000000145","2","2","0","2","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","2","0","2"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-835","BACKSHELL           ","413200-000000147","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-836","BACKSHELL           ","413200-000000148","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-837","BACKSHELL           ","413200-000000149","1","1","0","1","41","        ","No  ","07/10/2017","123","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","721","721-01-01000-838","CONNECTOR, BACKSHELL","413200-000000150","1","1","0","1","41","        ","No  ","07/10/2017","42","0","05/29/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","780","780-01-00001-802","CHAIN, ROLLER, PART ","233000-000000002","2","2","0","2","23","104915","No  ","05/08/2017","365","0","05/08/2016","EA ","0","0","0","2","0","2"
"  8024 JOHNSON, JULIE  ","479","780","780-01-00001-825","CAPSCREW, BUTTON HEA","233000-000000012","42","42","0","42","23","104915","No  ","05/08/2017","365","0","05/08/2016","EA ","0","0","0","42","0","42"
"  8024 JOHNSON, JULIE  ","479","780","780-01-00001-826","HEX NUT, SELF LOCKIN","233000-000000013","42","42","0","42","23","104915","No  ","05/08/2017","365","0","05/08/2016","EA ","0","0","0","42","0","42"
"  8024 JOHNSON, JULIE  ","479","780","780-01-00001-827","WASHER, 1/4"" X .063 ","233000-000000014","42","42","0","42","23","104915","No  ","05/08/2017","365","0","05/08/2016","EA ","0","0","0","42","0","42"
"  8024 JOHNSON, JULIE  ","479","780","780-01-00001-L31","CERTIFICATE, CALIBRA","            -L31","1","1","0","1","23","104915","No  ","05/29/2017","60","0","03/30/2017","EA ","0","0","0","1","0","1"
"  8024 JOHNSON, JULIE  ","479","780","780-01-00001-L52","TESTING, NOISE AND V","            -L52","1","1","0","1","23","104915","No  ","05/08/2017","60","0","03/09/2017","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","167","    167-06-00012","PIPE SCH 40 2-1/2"" N","500802160600-008","10","10","0","10","50","105898","No  ","12/14/2015","84","0","09/21/2015","FT ","0","0","0","10","0","10"
"  8025 GUNDRUM, ANNE   ","479","259","    259-05-00028","PIPE 8"" IPS, SCH 10S","500816-000000002","9","9","5","4","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","0","0","5","9","0","9"
"  8025 GUNDRUM, ANNE   ","479","259","    259-05-22509","TEE, WT 155 X 10.5, ","111201041813-001","4","4","0","4","11","        ","No  ","07/14/2016","240","0","11/17/2015","LF ","0","0","0","4","0","4"
"  8025 GUNDRUM, ANNE   ","479","259","    259-07-00937","PIPE, 36"" IPS, SS 32","500816-000000007","66","66","62.02","3.98","50","        ","No  ","12/14/2015","180","0","06/17/2015","LF ","0","0","62.02","66","0","66"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00230","PIPE,STL,PL,1-1/4"",X","500814001005-001","30","30","0","30","50","103909","No  ","12/14/2015","45","0","10/30/2015","LF ","0","0","0","30","0","30"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00891","COUPLING S.W., 2 1/2","       54201-010","2","2","0","2","54","        ","No  ","02/22/2016","30","0","01/23/2016","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00911","ELBOW, 45 DEG, GALV.","320605000019-001","4","4","0","4","32","        ","No  ","02/22/2016","42","0","01/11/2016","EA ","0","0","0","4","0","4"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00912","SEAL, RING, W/SSTL R","320403000000-001","8","8","0","8","32","        ","No  ","02/22/2016","42","0","01/11/2016","EA ","0","0","0","8","0","8"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00913","BUSHING, REDUCING, 4","322605032219-001","4","4","0","4","32","        ","No  ","02/22/2016","0","0","02/22/2016","EA ","0","0","0","4","0","4"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00914","TUBE, STUFFING, SIZE","320902030519-001","4","4","0","4","32","        ","No  ","02/22/2016","42","0","01/11/2016","EA ","0","0","0","4","0","4"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00931","SWAGE TUBE, SIZE J, ","320906040000-002","1","1","0","1","32","        ","No  ","08/08/2016","42","0","06/27/2016","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00932","SWAGE TUBE, SIZE K, ","320906040000-003","1","1","0","1","32","        ","No  ","08/08/2016","42","0","06/27/2016","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","321","    321-02-00933","SWAGE TUBE, SIZE D, ","320906040000-004","2","2","0","2","32","        ","No  ","08/08/2016","42","0","06/27/2016","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-00012","SQUARE TUBING, 2-1/2","501314160000-Z15","104","104","104","0","50","107033","No  ","12/14/2015","112","0","08/24/2015","EA ","28","0","51.6","104","72","4"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-00015","SILICONE COMPOUND, D","631029560038-001","1","1","0","1","63","104124","No  ","12/14/2015","21","0","11/23/2015","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-00016","TUBE, SQ, AL 5083, 2","501352000000-Z01","3","3","0","3","50","        ","No  ","12/14/2015","49","0","10/26/2015","LF ","0","0","0","3","0","3"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-C0903","COUPLING, 1/4"" OD, 3","540808B10000-001","257","257","240","17","54","1","No  ","12/14/2015","60","0","10/15/2015","EA ","94","0","239","257","1","162"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-FN014","FUNNEL, 2"" IPS OUTLE","584310280000-007","7","7","6","1","58","105241","No  ","03/31/2016","30","0","03/01/2016","EA ","0","0","0","7","6","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-HH505","EYE ROD, WELDED, 5/8","720215000000-001","76","76","68","8","72","105161","No  ","12/14/2015","60","0","10/15/2015","EA ","0","0","0","76","68","8"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0002","TUBE,CPR NKL,90-10,1","501508162600-001","231","231","23.5","207.5","50","182","No  ","12/14/2015","35","0","11/09/2015","LF ","160","0","23.5","231","0","71"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0003","TUBE,CPR NKL,90-10,3","501108252605-Z04","860","860","5.5","854.5","50","182","No  ","12/14/2015","15","0","11/29/2015","LF ","760","0","5.5","860","0","100"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0021","PIPE, SSTL 304L, 3/4","500818162405-003","149","149","0","149","50","104261","No  ","12/14/2015","180","0","06/17/2015","LF ","120","0","0","149","0","29"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0026","PIPE,SSTL,2-1/2""IPS,","500818162405-008","315","315","0","315","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","211","0","0","315","0","104"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0027","PIPE,SSTL,3""IPS,SCH ","500818162405-009","473","473","56.5","416.5","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","315","0","56.5","473","0","158"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0031","PIPE,SSTL,6""IPS,SCH ","500818162405-00C","142","142","0","142","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","108","0","0","142","0","34"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0033","TUBE,CPR,1/4"",NOM .3","501104143905-Z01","442","442","0","442","50","104261","No  ","12/14/2015","15","0","11/29/2015","LF ","160","240","0","442","0","42"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0079","PIPE,STL,1/2"",PL,SCH","500837160605-002","82","82","70.32","11.68","50","104261","No  ","12/14/2015","15","0","11/29/2015","LF ","81","0","70.32","82","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0080","PIPE,STL,3/4"",PL,SCH","500837160605-003","30","30","20","10","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","0","0","20","30","0","30"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0157","PIPE,STL,1/2"",PL,SCH","500837160705-002","1","1","0","1","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0161","PIPE,STL,1 1/2"",PL,S","500837160705-006","1","1","0","1","50","104261","No  ","03/08/2016","30","0","02/07/2016","LF ","0","0","0","1","0","1"
"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0161","PIPE,STL,1 1/2"",PL,S","500837160705-006","1","1","0","1","50","104261","No  ","03/08/2016","30","0","02/07/2016","LF ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0164","PIPE,STL,3"",PL,SCH 8","500837160705-009","12","12","0","12","50","104261","No  ","12/14/2015","15","0","11/29/2015","LF ","0","0","0","12","0","12"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0171","PIPE,STN STL,1/4""IPS","500818162205-001","12","12","0","12","50","56168","No  ","12/14/2015","15","0","11/29/2015","LF ","0","0","0","12","0","12"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0176","PIPE,STN STL,1-1/4""I","500818162205-005","34","34","0","34","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","20","0","0","34","0","14"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0179","PIPE,STN STL,2-1/2""I","500818162200-010","293","293","0","293","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","264","0","0","293","0","29"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0185","PIPE,STN STL,8""IPS,S","500818162205-00D","2","2","0","2","50","104261","No  ","12/14/2015","42","0","11/02/2015","LF ","1","0","0","2","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P0227","PIPE, STEEL, 1"", 1.3","500914000607-006","24","24","0","24","50","104261","No  ","12/14/2015","15","0","11/29/2015","LF ","20","0","0","24","0","4"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P1083","PIPE,STAIN STL,1/4""I","500817162305-001","640.5","640.5","52","588.5","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","520","0","52","640.5","0","120.5"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9009","PIPE, 1"" IPS,1.315 O","500802160600-004","287","287","140","147","50","182","No  ","12/14/2015","15","0","11/29/2015","LF ","280","0","140","287","0","7"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9012","PIPE,2"" IPS, 2.375 O","500802160600-007","472","472","120","352","50","182","No  ","12/14/2015","15","0","11/29/2015","LF ","440","0","120","472","0","32"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9013","PIPE,2-1/2"" IPS, 2.8","500802160600-008","42","42","12","30","50","58214","No  ","12/14/2015","15","0","11/29/2015","LF ","0","0","12","42","0","42"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9014","PIPE,3"" IPS, 3.500 O","500802160600-009","19","19","6.25","12.75","50","182","No  ","12/14/2015","20","0","11/24/2015","LF ","0","0","6.25","19","0","19"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9016","PIPE,4"" IPS, 4.500 O","500802160600-00A","18","18","8","10","50","182","No  ","12/14/2015","15","0","11/29/2015","LF ","0","0","8","18","0","18"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9018","PIPE,6"" IPS, 6.265 O","500802160600-00C","5","5","3","2","50","182","No  ","12/14/2015","30","0","11/14/2015","LF ","0","0","3","5","0","5"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9019","PIPE,8"" IPS, 8.625 O","500802160600-00D","5","5","3","2","50","182","No  ","12/14/2015","15","0","11/29/2015","LF ","0","0","3","5","0","5"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9027","TUBE, 1-1/4"", NOM, T","501104144005-Z07","205","205","8","197","50","104261","No  ","12/14/2015","30","0","11/14/2015","LF ","60","0","8","205","0","145"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9044","TUBE, 6"" IPS, PL, CU","501107252705-Z14","2","2","0","2","50","        ","No  ","02/04/2016","49","0","12/17/2015","LF ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9054","TUBE, 2-1/2"", CU-NI,","501107252705-Z10","26","26","0","26","50","182","No  ","12/14/2015","60","0","10/15/2015","LF ","20","0","0","26","0","6"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9055","TUBE, 1/4""O.D. x .05","501107251705-Z01","5500","5500","4088","1412","50","1","No  ","12/14/2015","28","0","11/16/2015","LF ","3083.75","87.25","4088","5500","0","2329"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9062","PIPE, STN STL, 1-1/4","500833161005-005","24","24","0","24","50","104261","No  ","12/14/2015","49","0","10/26/2015","LF ","0","0","0","24","0","24"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9087","TUBE, 1-1/2"", 70-30 ","501107091700-002","4","4","0","4","50","182","No  ","12/14/2015","42","0","11/02/2015","LF ","0","0","0","4","0","4"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9092","TUBE, 3/4"", CU-NI, 7","501107252705-Z05","26","26","0","26","50","1","No  ","02/22/2016","30","0","01/23/2016","LF ","0","0","0","26","0","26"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9098","PIPE, 1""IPS, 1.315 O","500817162305-004","15","15","0","15","50","104261","No  ","12/14/2015","49","0","10/26/2015","LF ","9","0","0","15","0","6"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9101","PIPE, PLAIN END STEE","500814001000-009","1","1","0","1","50","104261","No  ","12/14/2015","49","0","10/26/2015","LF ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9119","PIPE, STN STL, 3/4"" ","500818162205-003","20","20","0","20","50","104261","No  ","12/14/2015","49","0","10/26/2015","LF ","0","0","0","20","0","20"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9123","PIPE, STN STL, 2-1/2","500818162205-008","4.5","4.5","0","4.5","50","104261","No  ","12/14/2015","49","0","10/26/2015","LF ","1","0","0","4.5","0","3.5"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9124","PIPE, STN STL, 3"" IP","500818162200-011","24","24","0","24","50","104261","No  ","12/14/2015","49","0","10/26/2015","LF ","4","0","0","24","0","20"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9169","PIPE, STEEL, 4"" IPS ","500837161005-00A","10","10","0","10","50","104261","No  ","12/14/2015","35","0","11/09/2015","LF ","0","0","0","10","0","10"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9181","PIPE - PROTECTION TU","501109410700-001","30","30","0","30","50","104261","No  ","12/14/2015","45","0","10/30/2015","EA ","5","0","0","30","0","25"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9182","PIPE, 1-1/2"" IPS, SS","500817162205-006","256","256","8","248","50","104261","No  ","12/14/2015","35","0","11/09/2015","LF ","119","78","8","256","0","59"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9198","TUBING, SST 316L, 1""","501117164405-Z21","62","62","0","62","50","        ","No  ","12/14/2015","49","0","10/26/2015","LF ","60","0","0","62","0","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9203","PIPE, 2 IPS, SS 316L","500817162305-007","1","1","0","1","50","        ","No  ","12/14/2015","49","0","10/26/2015","LF ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-01-P9208","TUBE, 1/2"" OD, CUNI ","501107251805-Z03","220","220","0","220","50","182","No  ","12/14/2015","49","0","10/26/2015","LF ","200","0","0","220","0","20"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-00011","GEAR BOX, 5/8"" X 5/8","581105260000-103","29","29","28","1","58","786","No  ","12/14/2015","80","0","09/25/2015","EA ","25","0","28","29","7","-3"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-00013","SHAFT COUPLING, PIN ","583701100000-107","22","22","22","0","58","786","No  ","12/14/2015","56","0","10/19/2015","EA ","15","0","16","22","8","-1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-00020","VALVE COUPLING, 5/8""","580601101700-102","1","1","1","0","58","786","No  ","12/14/2015","60","0","10/15/2015","EA ","0","0","1","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-00026","REMOTE BHD OPERATOR ","584900080000-001","11","11","10","1","58","786","No  ","12/14/2015","42","0","11/02/2015","EA ","0","0","0","11","10","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-00028","REMOTE BHD OPERATOR ","584900080000-109","22","22","20","2","58","786","No  ","12/14/2015","42","0","11/02/2015","EA ","2","0","2","22","18","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-03235","ADPT, REACH ROD, FLE","584801110000-101","1","1","1","0","58","786","No  ","12/14/2015","123","0","08/13/2015","EA ","0","0","1","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A0018","ADAPTER,1-1/2"" IPS, ","551402450200-006","16","16","14","2","55","107825","No  ","12/14/2015","25","0","11/19/2015","EA ","1","0","1","16","13","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A0460","ADAPTER, 1"" X 3/4"", ","540104160000-043","2","2","0","2","54","101420","No  ","02/22/2016","30","0","01/23/2016","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9053","ADAPTER, 1/2 SW X 1/","54A608920000-Z03","20","20","20","0","54","104261","No  ","02/04/2016","35","0","12/31/2015","EA ","6","-16","0","20","20","10"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9198","ADAPTER #10 SAE MALE","54A608910000-Z12","44","44","40","4","54","4424","No  ","12/14/2015","28","0","11/16/2015","EA ","0","0","0","44","40","4"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9532","ADAPTER, 3/4"" SW X S","54A608160000-Z08","13","13","13","0","54","100904","No  ","12/14/2015","35","0","11/09/2015","EA ","4","0","5","13","10","-1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9662","LOKRING SS-3300 ADPT","54D607C10003-056","12","12","10","2","54","106891","No  ","12/14/2015","35","0","11/09/2015","EA ","0","0","0","12","10","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9698","ADPTR, 1"", MALE SW X","540107F52603-004","1","1","0","1","54","104556","No  ","08/08/2016","35","0","07/04/2016","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9708","ADAPTER, HYDRAULIC, ","54A604620000-Z10","2","2","0","2","54","104556","No  ","01/12/2016","35","0","12/08/2015","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9725","ADAPTER, 1"" IPS, CUN","551404H30000-044","5","5","3","2","55","104556","No  ","02/29/2016","77","0","12/14/2015","EA ","1","0","0","5","3","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9730","ADPTR, HYD, 1/2"" X 3","54A607920000-023","20","20","20","0","54","104556","No  ","01/12/2016","35","0","12/08/2015","EA ","0","0","4","20","17","3"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9758","FITTING, 2"" X 6"", CN","55F304K80000-007","4","4","0","4","55","104556","No  ","05/02/2016","77","0","02/15/2016","EA ","0","0","0","4","0","4"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9763","ADAPTER, HYDRAULIC, ","54A608560000-046","1","1","0","1","54","        ","No  ","01/12/2016","35","0","12/08/2015","EA ","0","0","0","1","0","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9768","ADPTR, HYDR, 1-1/2""(","54A608N10000-Z01","2","2","0","2","54","        ","No  ","06/30/2016","35","0","05/26/2016","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9769","ADPTR, 45 DEG ELB, H","549608780000-066","2","2","0","2","54","        ","No  ","06/30/2016","35","0","05/26/2016","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-A9770","ADPTR, 1/2""(-08) X 1","551412K90000-022","2","2","0","2","55","        ","No  ","06/30/2016","77","0","04/14/2016","EA ","0","0","0","2","0","2"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-B0077","SOCKOLET, 2-1/2"" - 1","543604152603-Z04","3","3","3","0","54","104261","No  ","02/04/2016","20","0","01/15/2016","EA ","0","0","2","3","2","1"
"  8025 GUNDRUM, ANNE   ","479","505","    505-03-B0152","SOCKOLET, 4"" IPS RUN","555204120200-Z07","2","2","1","1","55","104261","No  ","08/08/2016","35","0","07/04/2016","EA ","0","0","0","2","1","1"
